2024-08-07 12:39:06,082 INFO    StreamThr :22874 [internal.py:wandb_internal():86] W&B internal server running at pid: 22874, started at: 2024-08-07 12:39:06.081172
2024-08-07 12:39:06,083 DEBUG   HandlerThread:22874 [handler.py:handle_request():146] handle_request: status
2024-08-07 12:39:06,085 INFO    WriterThread:22874 [datastore.py:open_for_write():87] open: /Users/Shayaan/Desktop/code/code-switched-pos-tagging/wandb/run-20240807_123906-yg8o3sv6/run-yg8o3sv6.wandb
2024-08-07 12:39:06,085 DEBUG   SenderThread:22874 [sender.py:send():379] send: header
2024-08-07 12:39:06,120 DEBUG   SenderThread:22874 [sender.py:send():379] send: run
2024-08-07 12:39:07,574 INFO    SenderThread:22874 [dir_watcher.py:__init__():211] watching files in: /Users/Shayaan/Desktop/code/code-switched-pos-tagging/wandb/run-20240807_123906-yg8o3sv6/files
2024-08-07 12:39:07,574 INFO    SenderThread:22874 [sender.py:_start_run_threads():1124] run started: yg8o3sv6 with start time 1723030746.080985
2024-08-07 12:39:07,614 DEBUG   HandlerThread:22874 [handler.py:handle_request():146] handle_request: check_version
2024-08-07 12:39:07,614 DEBUG   SenderThread:22874 [sender.py:send_request():406] send_request: check_version
2024-08-07 12:39:07,740 DEBUG   HandlerThread:22874 [handler.py:handle_request():146] handle_request: run_start
2024-08-07 12:39:07,747 DEBUG   HandlerThread:22874 [system_info.py:__init__():26] System info init
2024-08-07 12:39:07,747 DEBUG   HandlerThread:22874 [system_info.py:__init__():41] System info init done
2024-08-07 12:39:07,747 INFO    HandlerThread:22874 [system_monitor.py:start():194] Starting system monitor
2024-08-07 12:39:07,747 INFO    SystemMonitor:22874 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-07 12:39:07,747 INFO    HandlerThread:22874 [system_monitor.py:probe():214] Collecting system info
2024-08-07 12:39:07,748 INFO    SystemMonitor:22874 [interfaces.py:start():190] Started cpu monitoring
2024-08-07 12:39:07,749 DEBUG   HandlerThread:22874 [system_info.py:probe():150] Probing system
2024-08-07 12:39:07,749 INFO    SystemMonitor:22874 [interfaces.py:start():190] Started disk monitoring
2024-08-07 12:39:07,750 INFO    SystemMonitor:22874 [interfaces.py:start():190] Started gpuapple monitoring
2024-08-07 12:39:07,753 INFO    SystemMonitor:22874 [interfaces.py:start():190] Started memory monitoring
2024-08-07 12:39:07,753 INFO    SystemMonitor:22874 [interfaces.py:start():190] Started network monitoring
2024-08-07 12:39:07,757 DEBUG   HandlerThread:22874 [system_info.py:_probe_git():135] Probing git
2024-08-07 12:39:07,788 DEBUG   HandlerThread:22874 [system_info.py:_probe_git():143] Probing git done
2024-08-07 12:39:07,788 DEBUG   HandlerThread:22874 [system_info.py:probe():198] Probing system done
2024-08-07 12:39:07,788 DEBUG   HandlerThread:22874 [system_monitor.py:probe():223] {'os': 'macOS-14.1.1-arm64-arm-64bit', 'python': '3.10.6', 'heartbeatAt': '2024-08-07T11:39:07.749200', 'startedAt': '2024-08-07T11:39:06.076093', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/Shayaan/Desktop/code/code-switched-pos-tagging/test.py', 'codePathLocal': 'test.py', 'codePath': 'test.py', 'git': {'remote': 'https://github.com/shayaanabsar/code-switched-pos-tagging.git', 'commit': '9092ac07c1e0f7170dff3c25a0e8e4fcad10a3ea'}, 'email': 'shayaan.absar@gmail.com', 'root': '/Users/Shayaan/Desktop/code/code-switched-pos-tagging', 'host': 'MacBook-Pro.local', 'username': 'Shayaan', 'executable': '/Users/Shayaan/.pyenv/versions/3.10.6/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3504, 'min': 600, 'max': 3504}, 'cpu_freq_per_core': [{'current': 3504, 'min': 600, 'max': 3504}], 'disk': {'/': {'total': 228.27386474609375, 'used': 13.48337173461914}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 8.0}}
2024-08-07 12:39:07,788 INFO    HandlerThread:22874 [system_monitor.py:probe():224] Finished collecting system info
2024-08-07 12:39:07,788 INFO    HandlerThread:22874 [system_monitor.py:probe():227] Publishing system info
2024-08-07 12:39:07,789 INFO    HandlerThread:22874 [system_monitor.py:probe():229] Finished publishing system info
2024-08-07 12:39:07,791 DEBUG   SenderThread:22874 [sender.py:send():379] send: files
2024-08-07 12:39:07,791 INFO    SenderThread:22874 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-08-07 12:39:07,874 DEBUG   HandlerThread:22874 [handler.py:handle_request():146] handle_request: python_packages
2024-08-07 12:39:07,874 DEBUG   SenderThread:22874 [sender.py:send_request():406] send_request: python_packages
2024-08-07 12:39:07,874 DEBUG   HandlerThread:22874 [handler.py:handle_request():146] handle_request: stop_status
2024-08-07 12:39:07,874 DEBUG   SenderThread:22874 [sender.py:send_request():406] send_request: stop_status
2024-08-07 12:39:07,875 DEBUG   HandlerThread:22874 [handler.py:handle_request():146] handle_request: internal_messages
2024-08-07 12:39:08,105 DEBUG   SenderThread:22874 [sender.py:send():379] send: telemetry
2024-08-07 12:39:08,356 DEBUG   SenderThread:22874 [sender.py:send():379] send: exit
2024-08-07 12:39:08,356 INFO    SenderThread:22874 [sender.py:send_exit():586] handling exit code: 1
2024-08-07 12:39:08,356 INFO    SenderThread:22874 [sender.py:send_exit():588] handling runtime: 0
2024-08-07 12:39:08,356 INFO    SenderThread:22874 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-08-07 12:39:08,356 INFO    SenderThread:22874 [sender.py:send_exit():594] send defer
2024-08-07 12:39:08,356 DEBUG   HandlerThread:22874 [handler.py:handle_request():146] handle_request: defer
2024-08-07 12:39:08,356 INFO    HandlerThread:22874 [handler.py:handle_request_defer():172] handle defer: 0
2024-08-07 12:39:08,357 DEBUG   SenderThread:22874 [sender.py:send_request():406] send_request: defer
2024-08-07 12:39:08,357 INFO    SenderThread:22874 [sender.py:send_request_defer():610] handle sender defer: 0
2024-08-07 12:39:08,357 INFO    SenderThread:22874 [sender.py:transition_state():614] send defer: 1
