2024-08-07 12:21:26,298 INFO    StreamThr :20267 [internal.py:wandb_internal():86] W&B internal server running at pid: 20267, started at: 2024-08-07 12:21:26.297847
2024-08-07 12:21:26,299 DEBUG   HandlerThread:20267 [handler.py:handle_request():146] handle_request: status
2024-08-07 12:21:26,303 INFO    WriterThread:20267 [datastore.py:open_for_write():87] open: /Users/Shayaan/Desktop/code/code-switched-pos-tagging/wandb/run-20240807_122126-e07ck12z/run-e07ck12z.wandb
2024-08-07 12:21:26,304 DEBUG   SenderThread:20267 [sender.py:send():379] send: header
2024-08-07 12:21:26,338 DEBUG   SenderThread:20267 [sender.py:send():379] send: run
2024-08-07 12:21:26,743 INFO    SenderThread:20267 [dir_watcher.py:__init__():211] watching files in: /Users/Shayaan/Desktop/code/code-switched-pos-tagging/wandb/run-20240807_122126-e07ck12z/files
2024-08-07 12:21:26,744 INFO    SenderThread:20267 [sender.py:_start_run_threads():1124] run started: e07ck12z with start time 1723029686.299994
2024-08-07 12:21:26,757 DEBUG   HandlerThread:20267 [handler.py:handle_request():146] handle_request: check_version
2024-08-07 12:21:26,757 DEBUG   SenderThread:20267 [sender.py:send_request():406] send_request: check_version
2024-08-07 12:21:26,893 DEBUG   HandlerThread:20267 [handler.py:handle_request():146] handle_request: run_start
2024-08-07 12:21:26,902 DEBUG   HandlerThread:20267 [system_info.py:__init__():26] System info init
2024-08-07 12:21:26,902 DEBUG   HandlerThread:20267 [system_info.py:__init__():41] System info init done
2024-08-07 12:21:26,902 INFO    HandlerThread:20267 [system_monitor.py:start():194] Starting system monitor
2024-08-07 12:21:26,902 INFO    SystemMonitor:20267 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-07 12:21:26,902 INFO    HandlerThread:20267 [system_monitor.py:probe():214] Collecting system info
2024-08-07 12:21:26,904 INFO    SystemMonitor:20267 [interfaces.py:start():190] Started cpu monitoring
2024-08-07 12:21:26,904 DEBUG   HandlerThread:20267 [system_info.py:probe():150] Probing system
2024-08-07 12:21:26,904 INFO    SystemMonitor:20267 [interfaces.py:start():190] Started disk monitoring
