2024-08-07 14:50:38,804 INFO    StreamThr :29625 [internal.py:wandb_internal():86] W&B internal server running at pid: 29625, started at: 2024-08-07 14:50:38.801471
2024-08-07 14:50:38,806 DEBUG   HandlerThread:29625 [handler.py:handle_request():146] handle_request: status
2024-08-07 14:50:38,810 INFO    WriterThread:29625 [datastore.py:open_for_write():87] open: /Users/Shayaan/Desktop/code/code-switched-pos-tagging/wandb/run-20240807_145038-r0s7pjb1/run-r0s7pjb1.wandb
2024-08-07 14:50:38,811 DEBUG   SenderThread:29625 [sender.py:send():379] send: header
2024-08-07 14:50:38,840 DEBUG   SenderThread:29625 [sender.py:send():379] send: run
2024-08-07 14:50:39,226 INFO    SenderThread:29625 [dir_watcher.py:__init__():211] watching files in: /Users/Shayaan/Desktop/code/code-switched-pos-tagging/wandb/run-20240807_145038-r0s7pjb1/files
2024-08-07 14:50:39,226 INFO    SenderThread:29625 [sender.py:_start_run_threads():1124] run started: r0s7pjb1 with start time 1723038638.801054
2024-08-07 14:50:39,239 DEBUG   HandlerThread:29625 [handler.py:handle_request():146] handle_request: check_version
2024-08-07 14:50:39,239 DEBUG   SenderThread:29625 [sender.py:send_request():406] send_request: check_version
2024-08-07 14:50:39,373 DEBUG   HandlerThread:29625 [handler.py:handle_request():146] handle_request: run_start
2024-08-07 14:50:39,381 DEBUG   HandlerThread:29625 [system_info.py:__init__():26] System info init
2024-08-07 14:50:39,381 DEBUG   HandlerThread:29625 [system_info.py:__init__():41] System info init done
2024-08-07 14:50:39,381 INFO    HandlerThread:29625 [system_monitor.py:start():194] Starting system monitor
2024-08-07 14:50:39,381 INFO    SystemMonitor:29625 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-07 14:50:39,381 INFO    HandlerThread:29625 [system_monitor.py:probe():214] Collecting system info
2024-08-07 14:50:39,383 DEBUG   HandlerThread:29625 [system_info.py:probe():150] Probing system
2024-08-07 14:50:39,383 INFO    SystemMonitor:29625 [interfaces.py:start():190] Started cpu monitoring
2024-08-07 14:50:39,383 INFO    SystemMonitor:29625 [interfaces.py:start():190] Started disk monitoring
