2024-06-28 21:06:36,166 INFO    StreamThr :85542 [internal.py:wandb_internal():86] W&B internal server running at pid: 85542, started at: 2024-06-28 21:06:36.160592
2024-06-28 21:06:36,168 DEBUG   HandlerThread:85542 [handler.py:handle_request():146] handle_request: status
2024-06-28 21:06:36,171 INFO    WriterThread:85542 [datastore.py:open_for_write():87] open: /Users/Shayaan/Desktop/code/code-switching/wandb/run-20240628_210636-5gqz887n/run-5gqz887n.wandb
2024-06-28 21:06:36,173 DEBUG   SenderThread:85542 [sender.py:send():379] send: header
2024-06-28 21:06:36,370 DEBUG   SenderThread:85542 [sender.py:send():379] send: run
2024-06-28 21:06:36,888 INFO    SenderThread:85542 [dir_watcher.py:__init__():211] watching files in: /Users/Shayaan/Desktop/code/code-switching/wandb/run-20240628_210636-5gqz887n/files
2024-06-28 21:06:36,888 INFO    SenderThread:85542 [sender.py:_start_run_threads():1124] run started: 5gqz887n with start time 1719605196.161512
2024-06-28 21:06:36,900 DEBUG   HandlerThread:85542 [handler.py:handle_request():146] handle_request: check_version
2024-06-28 21:06:36,900 DEBUG   SenderThread:85542 [sender.py:send_request():406] send_request: check_version
2024-06-28 21:06:37,157 DEBUG   HandlerThread:85542 [handler.py:handle_request():146] handle_request: run_start
2024-06-28 21:06:37,171 DEBUG   HandlerThread:85542 [system_info.py:__init__():26] System info init
2024-06-28 21:06:37,172 DEBUG   HandlerThread:85542 [system_info.py:__init__():41] System info init done
2024-06-28 21:06:37,172 INFO    HandlerThread:85542 [system_monitor.py:start():194] Starting system monitor
2024-06-28 21:06:37,172 INFO    SystemMonitor:85542 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-28 21:06:37,172 INFO    HandlerThread:85542 [system_monitor.py:probe():214] Collecting system info
2024-06-28 21:06:37,174 INFO    SystemMonitor:85542 [interfaces.py:start():190] Started cpu monitoring
2024-06-28 21:06:37,174 DEBUG   HandlerThread:85542 [system_info.py:probe():150] Probing system
2024-06-28 21:06:37,174 INFO    SystemMonitor:85542 [interfaces.py:start():190] Started disk monitoring
2024-06-28 21:06:37,176 INFO    SystemMonitor:85542 [interfaces.py:start():190] Started gpuapple monitoring
2024-06-28 21:06:37,179 INFO    SystemMonitor:85542 [interfaces.py:start():190] Started memory monitoring
2024-06-28 21:06:37,180 INFO    SystemMonitor:85542 [interfaces.py:start():190] Started network monitoring
2024-06-28 21:06:37,185 DEBUG   HandlerThread:85542 [system_info.py:_probe_git():135] Probing git
2024-06-28 21:06:37,225 DEBUG   HandlerThread:85542 [system_info.py:_probe_git():143] Probing git done
