2024-08-07 12:49:26,583 INFO    StreamThr :24746 [internal.py:wandb_internal():86] W&B internal server running at pid: 24746, started at: 2024-08-07 12:49:26.582991
2024-08-07 12:49:26,584 DEBUG   HandlerThread:24746 [handler.py:handle_request():146] handle_request: status
2024-08-07 12:49:26,586 INFO    WriterThread:24746 [datastore.py:open_for_write():87] open: /Users/Shayaan/Desktop/code/code-switched-pos-tagging/wandb/run-20240807_124926-pa3ubn1d/run-pa3ubn1d.wandb
2024-08-07 12:49:26,586 DEBUG   SenderThread:24746 [sender.py:send():379] send: header
2024-08-07 12:49:26,618 DEBUG   SenderThread:24746 [sender.py:send():379] send: run
2024-08-07 12:49:27,001 INFO    SenderThread:24746 [dir_watcher.py:__init__():211] watching files in: /Users/Shayaan/Desktop/code/code-switched-pos-tagging/wandb/run-20240807_124926-pa3ubn1d/files
2024-08-07 12:49:27,001 INFO    SenderThread:24746 [sender.py:_start_run_threads():1124] run started: pa3ubn1d with start time 1723031366.583698
2024-08-07 12:49:27,009 DEBUG   HandlerThread:24746 [handler.py:handle_request():146] handle_request: check_version
2024-08-07 12:49:27,009 DEBUG   SenderThread:24746 [sender.py:send_request():406] send_request: check_version
2024-08-07 12:49:27,128 DEBUG   HandlerThread:24746 [handler.py:handle_request():146] handle_request: run_start
2024-08-07 12:49:27,134 DEBUG   HandlerThread:24746 [system_info.py:__init__():26] System info init
2024-08-07 12:49:27,134 DEBUG   HandlerThread:24746 [system_info.py:__init__():41] System info init done
2024-08-07 12:49:27,134 INFO    HandlerThread:24746 [system_monitor.py:start():194] Starting system monitor
2024-08-07 12:49:27,134 INFO    SystemMonitor:24746 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-07 12:49:27,134 INFO    HandlerThread:24746 [system_monitor.py:probe():214] Collecting system info
2024-08-07 12:49:27,135 INFO    SystemMonitor:24746 [interfaces.py:start():190] Started cpu monitoring
2024-08-07 12:49:27,135 DEBUG   HandlerThread:24746 [system_info.py:probe():150] Probing system
2024-08-07 12:49:27,136 INFO    SystemMonitor:24746 [interfaces.py:start():190] Started disk monitoring
2024-08-07 12:49:27,139 INFO    SystemMonitor:24746 [interfaces.py:start():190] Started gpuapple monitoring
2024-08-07 12:49:27,139 INFO    SystemMonitor:24746 [interfaces.py:start():190] Started memory monitoring
2024-08-07 12:49:27,140 INFO    SystemMonitor:24746 [interfaces.py:start():190] Started network monitoring
2024-08-07 12:49:27,144 DEBUG   HandlerThread:24746 [system_info.py:_probe_git():135] Probing git
2024-08-07 12:49:27,174 DEBUG   HandlerThread:24746 [system_info.py:_probe_git():143] Probing git done
2024-08-07 12:49:27,175 DEBUG   HandlerThread:24746 [system_info.py:probe():198] Probing system done
2024-08-07 12:49:27,175 DEBUG   HandlerThread:24746 [system_monitor.py:probe():223] {'os': 'macOS-14.1.1-arm64-arm-64bit', 'python': '3.10.6', 'heartbeatAt': '2024-08-07T11:49:27.136176', 'startedAt': '2024-08-07T11:49:26.578646', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/Shayaan/Desktop/code/code-switched-pos-tagging/test.py', 'codePathLocal': 'test.py', 'codePath': 'test.py', 'git': {'remote': 'https://github.com/shayaanabsar/code-switched-pos-tagging.git', 'commit': '9092ac07c1e0f7170dff3c25a0e8e4fcad10a3ea'}, 'email': 'shayaan.absar@gmail.com', 'root': '/Users/Shayaan/Desktop/code/code-switched-pos-tagging', 'host': 'MacBook-Pro.local', 'username': 'Shayaan', 'executable': '/Users/Shayaan/.pyenv/versions/3.10.6/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3504, 'min': 600, 'max': 3504}, 'cpu_freq_per_core': [{'current': 3504, 'min': 600, 'max': 3504}], 'disk': {'/': {'total': 228.27386474609375, 'used': 13.48337173461914}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 8.0}}
2024-08-07 12:49:27,175 INFO    HandlerThread:24746 [system_monitor.py:probe():224] Finished collecting system info
2024-08-07 12:49:27,175 INFO    HandlerThread:24746 [system_monitor.py:probe():227] Publishing system info
2024-08-07 12:49:27,175 INFO    HandlerThread:24746 [system_monitor.py:probe():229] Finished publishing system info
2024-08-07 12:49:27,177 DEBUG   SenderThread:24746 [sender.py:send():379] send: files
2024-08-07 12:49:27,178 INFO    SenderThread:24746 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-08-07 12:49:27,261 DEBUG   HandlerThread:24746 [handler.py:handle_request():146] handle_request: python_packages
2024-08-07 12:49:27,261 DEBUG   SenderThread:24746 [sender.py:send_request():406] send_request: python_packages
2024-08-07 12:49:27,262 DEBUG   HandlerThread:24746 [handler.py:handle_request():146] handle_request: stop_status
2024-08-07 12:49:27,262 DEBUG   HandlerThread:24746 [handler.py:handle_request():146] handle_request: internal_messages
2024-08-07 12:49:27,262 DEBUG   SenderThread:24746 [sender.py:send_request():406] send_request: stop_status
2024-08-07 12:49:27,553 DEBUG   SenderThread:24746 [sender.py:send():379] send: telemetry
2024-08-07 12:49:27,752 INFO    wandb-upload_0:24746 [upload_job.py:push():131] Uploaded file /var/folders/c9/ld6wd4rd4416tr7z2q29t7180000gn/T/tmpzfz2x9d3wandb/zhsyu6fr-wandb-metadata.json
2024-08-07 12:49:27,753 DEBUG   SenderThread:24746 [sender.py:send():379] send: exit
2024-08-07 12:49:27,753 INFO    SenderThread:24746 [sender.py:send_exit():586] handling exit code: 1
2024-08-07 12:49:27,754 INFO    SenderThread:24746 [sender.py:send_exit():588] handling runtime: 0
2024-08-07 12:49:27,754 INFO    SenderThread:24746 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-08-07 12:49:27,754 INFO    SenderThread:24746 [sender.py:send_exit():594] send defer
